Sample,morph,"2,4-Hexadiene",unk 669,unk 697,Acetoin,unk 720,2-methyl-Butanenitril,"Butanenitrile, 3-methyl-",3-methyl-1-butanol_SV,2-methyl-1-butanol,unk 735,4-methyl-2-pentanone,unk 739,unk 741,unk 742,unk742,unk 750,3-Methyl-2-pentanone,unk 752,unk 753,unk 758,unk 761,unk 768,Butanoic acid,unk 773,"Butanoic acid, 3-methyl-, methyl ester "," 2,3-Butanediol_S",Methyl-2-methylbutyrate,unk 780,unk 783,unk 786,unk 789,Z-3-hexenal ,unk 799,4-Methyl-3-penten-2-one,unk 804,"1-Butanol, 3-methoxy- ",isovaleric acid,unk 832,Furfural,unk 833,unk 834,unk 837,unk 839,unk 839,2-methylbutanoic acid,unk 842,unk 843,unk 844,unk 845,(Z)-2-Hexenal,unk 848,2-Pentyl acetate,unk 849,unk 851,2-Methylbutanoic acid, Ethyl isovalerate_S,(E)-2-Hexenal,unk 854,(Z)-3-Hexen-1-ol_S,unk 858,unk 861,unk 862,unk 863,unk 864, trans-2-Hexen-1-ol_S,1-Hexanol,unk 866,unk 871,unk 875,3-Methylbutyl acetate,unk 878,unk 883,unk 888,unk 888,2-Heptanone,unk 894,unk 895,unk 895,2-Heptanol,unk 901,2-Butoxyethanol,unk 908,unk 908,unk 910,unk 911,unk 911,unk 912,unk 912,pentylacetate ,unk 913,unk 913,unk 916,unk 918,unk 919,unk 919,unk 921,unk 921,unk 921,unk 921,unk 921,Anisol,Methylhexanoate,unk 923,unk 926,unk 927,unk 928,unk 928,unk 929,unk 930,alpha-Thujene,unk 932,unk 932,Methyl-trans-3-hexenoate_SV,3-Methylpentanoicacid,unk 936,unk 936,unk 936,unk 937,a-Pinene,unk 943,unk 943,unk 943,unk 944,unk 945,unk 945,unk 948,unk 949,unk 949,unk 950,unk 950,unk 952,Fenchene,unk 955,unk 956,unk 957,Camphene,unk 958,unk 959,unk 959,unk 959,unk 961,unk 961,unk 962,unk 962,unk 962,unk 964,unk 966,Benzaldehyde,1-Heptanol,Hexanoicacid,unk 971,unk 972,unk 974,unk 975,unk 977/981,1-Octen-3-ol,unk 978,Sabinene,unk 981,unk 982,beta-Pinene,unk 986,6-Methyl-5-hepten-2-one,beta-Myrcene,unk 993,unk 995,unk 995,unk 996,unk 997,unk 998,unk 998,unk 999,unk 1003,unk 1003,"cis-3-hexen-1-ol, acetate",3-Pyridinecarbonitrile,alphapellandrene,unk 1010,Hexylacetate,unk 1013,unk 1017, delta-3-Carene,unk 1019,unk 1022,unk 1023,alpha-Terpinene,unk 1023,unk 1425,4-Methylanisol,unk 1025,unk 1027,unk 1026,"1-Hexanol, 2-ethyl- ",p-Cymene,unk 1031,unk 1032,unk 1035,unk 1035,Limonene,beta-Phellandrene,unk 1038,Benzylacohol,cis-beta-Ocimene_S,"1,8-Cineole",unk 1041,unk 1040,unk 1043,unk 1045,unk 1045,unk 1045,N compound,unk 1046,trans-beta Ocimene,Phenylacetaldehyde,unk 1054,unk 1055,unk 1056,unk 1056,unk 1058,unk 1058,unk 1058,unk 1060,(E)-2 Octenal,Conophtorin_S,gamma Terpinene, (E)-2-Octen-1-ol_,unk 1069,Octanol,unk 1070,unk 1071,Acetophenone,unk 1074,unk 1074,unk 1074,unk 1075,Citral,z-linalool oxide furanoid,unk 1079,unk 1079,Benzylformate,unk 1082,unk 1084,unk 1087,unk 1087,unk 1087,unk 1088,unk 1089,unk 1089,4-methyl-Benzaldehyde,unk 1090,unk 1091,unk 1091,2-Nonanone,unk 1093,unk 1064, trans-Linalool oxide furanoid_SV,unk 1074,unk 1095,unk 1095,unk 1095,unk 1096,unk 1096,unk 1096,Z-3-Nonenal,unk 1097,unk 1098,unk 1098,unk 1098,unk 1098,unk 1098,unk 1098,unk 1101,Methylbenzoate,Linalool,Hotrienol,unk 1107,unk 1108,unk 1110,unk 1110,Heptylacetate,unk 1111,unk 1113,unk 1113,unk 1116,unk 1117,unk 1117,unk 1117,"4,8-Dimethyl-1,3,7-nonatriene",unk 1118,unk 1119,unk 1119,Phenylethanol,Methyloctanoate,unk 1123,unk 1125,unk 1126,unk 1129,unk 1129,unk 113,unk 1132,allo ocimene,unk 1133,unk 1135,unk 1135,unk 1136,Epoxy-Oxoisophorone_SV,unk 1137,unk 1138,unk 1138,unk 1138,unk 1139,unk 1140,unk 1141,unk 1142,unk 1143,unk 1143,unk 1143,(E)-Ocimene epoxide_Gerlach_SV,unk 1144,Methylnicotinate,unk 1145,unk 1145,Benzylcyanide,Lilacaldehyde_A,unk 1146,unk 1146,unk 1146,unk 1146,"1,2-Dimethoxybenzene",unk 1149,unk 1149,unk 1151,4-oxoisophorone,unk 1152,unk 1153,Z-3-Nonenol,unk 1154,unk 1157,unk 1157,unk 1157,Camphor,unk 1159,unk 1159,unk 1160,unk 1160,unk 1161,unk 1164,Octanoic acid,unk 1163,unk 1165,unk 1166,unk 1169,unk 1169,Benzylacetate,"1,4.dimethoxy-Benzene",Lavandulol,unk 1172,unk 1173,unk 1173,unk 1173,unk 1173,"1,3-Dimethoxybenzene",unk 1174,unk 1174,unk 1174,unk 1174,unk 1174,unk 1175,Pinocarvone,unk 1176,unk 1177,unk 1177,cis-Linalool oxide pyranoid,unk 1179,unk 1179,trans-Linalool oxide pyranoid,unk 1180,unk 1182,unk 1182,unk 1182,Methyl phenylacetate_S,unk 1183,unk 1184,unk 1185,(Z)-3-Hexenyl butyrate_S,unk 1187,unk 1187,unk 1188,unk 1188,unk 1188,unk 1188,unk 1188,unk 1189,unk 1189,Hexylbutyrate,unk 1190,unk 1191,unk 1191,unk 1191,unk 1192,(E)-2-Hexenyl butyrate_,"3,7-dimethyl-1-octanol",unk 1196,unk 1197,unk 1199, unk 1199, alpha-Terpineol_Sluc,unk 1200,unk 1204,unk 1204,methylsalicylate,unk 1205,Lilac alcohol A,unk 1209,unk 1211,unk 1213,unk 1214,unk 1216,Lilac alc B+C,unk 1222,unk 1222,unk 1222,unk 1223,unk 1224,unk 1224,unk 1224,unk 1225,unk 1226,unk 1227,unk 1227,unk 1227,unk 1227,2-Aminobenzaldehyde,unk 1229,unk 1231,beta-Cyclocitral,unk 1232,unk 1232,Z-3-hexenyl 2-methylbutanoate_S,unk 1234,unk 1234,unk 1234,unk 1234,unk 1234,unk 1234, Z-3-hexenyl-3-methylbutanoate_S,unk 1239,unk 1239,unk 1239,unk 1240,unk 1255,unk 1244,unk 1246,unk 1247,unk 1247,unk 1249,unk 1250,unk 1251,unk 1253,Carvone,unk 1256,unk 1257,unk 1257,unk 1257,Geraniol,unk 1259,unk 1260, Nonanoic acid_,2-phenylethylacetate,unk 1264,p-Anisaldehyde_SV,unk 1270,unk 1270,unk 1274,unk 1274,unk 1275,unk 1275,unk 1277,unk 1277,unk 1277,unk 1278,unk 1279,unk 1281,unk 1281,unk 1281,,unk 1284,unk 1290,Lavandulyl acetate,p-Anisyl alcohol_Voff,1-Tridecene,unk 1292,unk 1294,unk 1294,2-Undecanone,unk 1295,unk 1297,unk 1297,unk 1297,unk 1301,unk 1302,Carvacrol_,Indol,unk 1309,1-Nitro-2-phenylethane ,unk 1311,unk 1313,unk 1314,unk 1314,unk 1315,"Benzaldehyde, 2-nitro-",unk 1317,unk 1318,unk 1316,unk 1319,unk 1320,unk 1324,unk 1325,Methylgeranate,unk 1326,unk 1326,unk 1328,unk 1331,unk 1333,unk 1333,unk 1333,unk 1334,unk 1334,unk 1338,unk 1338,unk 1340,unk 1341,unk 1341,unk 1342,Triacetin,unk 1343,unk 1343,unk 1344,unk 1344,Dimethylsalicylate,unk 1345,unk 1345,unk 1346,unk 1346,unk 1347,unk 1349,unk 1349,unk 1349,unk 150,unk 1351,unk 1351,unk 1352,unk 1352,unk 1352,unk 1353,unk 1355,unk 155,unk 1356,Methyl anthranilate,unk 1357,unk 1358,unk 1361,Decanoic acid,unk 1362,unk 1363,unk 1364,unk 1365,unk 1365,unk 1365,unk 1365,unk 1368,unk 1368,unk 1368,Eugenol,unk 1369,unk 1369,unk 1379,unk 1371,unk 1378,4-methoxyphenylethylalcohol_Gerlach_SV,unk 1380,unk 1380,unk 1381,unk 1383,unk 1382,unk 138,Geranylacetate,unk 1385,unk 1388,unk 1389,unk 1390,unk 1392,unk 1395,unk 1395,unk 1397,unk 1397,unk 1398,unk 1400,unk 1400,unk 1400,unk 1400,unk 1402,unk 1405,unk 1405,unk 1407,unk 1407,unk 1407,Methyleugenol,unk 1409,unk 1410,unk 1410,unk 1411,cis-Jasmone,unk 1413,unk 1413,unk 1413,unk 1415,unk 1415,unk 1415,unk 1420,unk 1420,unk 1452,unk 1422,unk 1422,unk 1423,unk 1424,unk 1424,unk 1424,unk 1425,unk 1426,unk 1427,unk 1427,unk 1427,unk 1428,unk 1429,unk 1429,unk 1429,unk 1429,unk 1430,1430,unk 1430,unk 1431,unk 1432,unk 1433,unk 1433,unk 1434,unk 1436,unk 1440,unk 1440,unk 1440,unk 1441,unk 1442,unk 1444,beta-Caryophyllene,unk 1447,unk 1448,unk 1449,unk 1450,unk 1450,unk 1452,unk 1452,unk 1452,dihydro-ß-Ionone_SV,unk 1453,unk 1456,unk 1459,unk 1462,unk 1468,unk 1468,unk 1469,unk 1473,unk 1474,unk 1475,unk 1477,unk 1477,unk 1477,unk 1477,alpha-Humulene,unk 1482,unk 1484,unk 1486,unk 1487,unk 1487,unk 1487,unk 1488,unk 1489,unk 1490,unk 1491,unk 1492,unk 1492,unk 1492,unk 1492,unk 1492,unk 1494,unk 1494,unk 1496,unk 1496,unk 1496,unk 1497,unk 1497,unk 1498,unk 1498,unk 1499,Pentadecane,unk 1502,unk 1504,unk 1505,unk 1508,unk 1509,unk 1510,unk 1511,unk 1511,unk 1512,unk 1512,unk 1512,unk 1513,unk 1513,unk 1513,unk 1513,unk 1513,unk 1515,unk 1518,unk 1518,unk 1518,unk 1521,p-Bisabolene_Gerlach_SV,unk 1524,unk 1531,unk 1532,unk 1536,unk 1540,unk 1541,unk 1542,unk 1545,unk 1554,unk 1558,unk 1560,unk 1566,unk 1567,unk 1567,unk 1568,(E)-Nerolidol,unk 1579,unk 1580,unk 1584,unk 1584,unk 1588,unk 1596,unk 1601,unk 1604,unk 1608,unk 1614,Hexadecanal,unk 1618,unk 1624,unk 1624,unk 1626,unk 1627,unk 1654,unk 1659,unk 1665,unk 1666,unk 1674,unk 1680,unk 1680,unk 1683,unk 1683,unk 1684,unk 1684,unk 1686,,unk 1694,unk 1696,unk 1698,unk 1699,unk 1705,unk 1741,unk 1752,unk 1767,unk 1773,unk 1849,unk 1928,unk 1969
Martin_GG_2017_PDMS_120_Alchemilla_vulgaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232069,,,,,,,,,52814,,,,,,,,,,82266,,,,,,,,,5185881,,,,,,,,,,,,,,,,,25056,,,,,,,,,,,,,,,,,,,,,,,,,386148,,,,,,,,,,,,614070,,5342065,,,,115776,,,,,,,137539,,,,,,,,74576,,,,,,14453,,184413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222950,,,,,,,,,,,,,,,,,,,233047,,,,104277,,,,,,,,,,,,,,,,,,,,,,,35412,,,18314,,,,,,,,,,,,,,,,,,182414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31006,,,,,,,,,,,,,,,77508,,,,554095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256628,,,,,,,,,,,,,,,236921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84869,,,,124843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52337,,,,,,,,,,,,,,,,,,,,,,,208496,,,283310,,,,,,,,,,,,,164033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154773,,,,,302666,,,,,,,,,,,,1075984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin_GG_2017_PDMS_124_Alchemilla_vulgaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153212,,,,,,,,,51855,,,,,,,,,,56764,,,,,,,,,3563983,,,,,,,,,,,,,,,,,21895,,,,,,,,,,,,,,,,,,,,,,,,,269860,,,,,,,,,,,,165046,,2287727,,,,77313,,,,,,,76347,,,,,,,,42319,,,,,,46345,,149076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89794,,,,,,,,,,,,,,,,,,,71943,,,,56153,,,,,,,,,,,,,,,,,,,,,,,23222,,,22940,,,,,,,,,,,,,,,,,,111779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24663,,,,,,,,,,,,,,,70382,,,,282847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144164,,,,,,,,,,,,,,,50342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72861,,,,469848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6475,,,,,,,,,,,,,,,,,,,,,,,,,,187443,,,,,,,,,219135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin_GG_2017_PDMS_650_Alchemilla_vulgaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35887,,,,,,,, ,,,,,,,,,,,29755,,,,,,,,,1681207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136046,,,,,,,,,,,,164534,,10521164,,,,249550,,,,,,,13745,,,,,,,,18301,,,,,,12378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55973,,,,,,,,,,,,,,,,,,,39720,,,,,,,,,,,,,,,,,,,,,,,,,,,4885,,,,,,,,,,,,,,,,,,,,,22075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14534,,,,,,,,,,,,,,,,,,,36276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64868,,,,,,,,,,,,,,,39562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,96466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin_GG_2017_PDMS_126_Veronica_alpina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3273766,,,,,,,,,,,,,,,,,,90080,,,,,,,1292738,,5611425,,,,,,254060,587590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3583271,,,,,,,,,,,,,,,,,,,,,,,,,,,21535496,,,,652585,,,,,,,,,,,,,117479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229539,,,,,,,,,,,,,,,,,,,,,148298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98324,,,128168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin_GG_2017_PDMS_132_Veronica_alpina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005659,,,,,,,,,,,,,,,,,,37851,,,,,,,174191,,2259631,,,,,, ,118909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3993714,,,,,,,,,,,,,,,,,,,,,,,,,,,4444915,,,,28802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102456,,,,,,,,,,,,,,,,,,,,,41365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin_GG_2017_PDMS_138_Veronica_alpina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869967,,,,,,,,,,,,,,,,,,42508,,,,,,,577967,,2753489,,,,,,83780,129217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4879286,,,,,,,,,,,,,,,,,,,,,,,,,,,11293404,,,,171709,,,,,,,,,,,,,73929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40043,,,,,,,,,,,,,,,,,,,,,48560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,219821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin_GG_2017_PDMS_108_Aster_bellidiastrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8437153,,,,,,,,,,,,,,,,,,,,,,,,,,,,477600,,,,,,,,,,593770,,,,,,,,,,,,,,,,,,,,,,,30312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin_GG_2017_PDMS_134_Aster_bellidiastrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129585,,,,,,,,,,,,,,,,,,,,,,,,,198199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin_GG_2017_PDMS_136_Aster_bellidiastrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62977,,,,,,,,,,,,,,,,,,,,,,,,,165598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin_GG_2017_PDMS_298_Aster_bellidiastrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34961,,,,,,,,,,,,,46977,,,,,,,180485,,621901,,,,,,51989,959376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215752,,,,,,,,,,,,,,,,,10232,,,,,,,,,,,,7641842,,,,,,,,,,,,,1358009,,,,,,,,,,,,,,694844,,,,,,,,,,,,,,,,,,,913091,,,,,,,,,,,,,,,,,,,,149418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1719243,,,,,220854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57677,,,,,,,,,,,,,302105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180157,,,,55066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193376,,,
